site_id_from;site_id_to;iwait;inveht;xpen;xnum;cost
3798;2594;7.5;2.97;5;1;18.2
3799;2594;2;4.02;5;1;13.75
3962;2594;4.29;15.72;10;2;33.48
4077;2594;5;25.88;10;2;43.67
4138;2594;1.25;2.63;5;1;11.61
4142;2594;1.11;2.77;5;1;10.88
4149;2594;7.5;5.5;5;1;20.73
4151;2594;6;8.38;10;2;27.86
4187;2594;4.29;6.33;10;2;24.09
4276;2594;1.43;11.29;10;2;25.55
4304;2594;3.33;1.15;0;0;4.48
4308;2594;1.88;1.79;5;1;10.66
4309;2594;7.5;5.73;5;1;19.9
4351;2594;3.75;9.41;10;2;26.29
4352;2594;3.75;9.41;10;2;26.3
4355;2594;1.15;4.23;10;2;18.86
4357;2594;1.15;5.55;10;2;20.18
6159;2594;2.73;3.34;0;0;6.07
1658;2628;0.83;4.44;5;1;12.27
1659;2628;0.83;3.73;5;1;11.56
2025;2628;2.31;9.37;5;1;18.68
2359;2628;6;7.91;5;1;20.79
2360;2628;1.25;5.59;5;1;13.71
2363;2628;1.11;4.75;5;1;12.74
2368;2628;1.88;1.49;0;0;3.37
2369;2628;5;4.92;10;2;22.71
2576;2628;4.29;4.82;0;0;9.11
2589;2628;3.33;9.09;0;0;12.42
2590;2628;3.33;7.74;0;0;11.07
2591;2628;3.33;6.6;0;0;9.93
2592;2628;3.33;5.53;0;0;8.86
2593;2628;4.29;4.09;0;0;8.38
2594;2628;1.88;3.06;0;0;4.94
2597;2628;0.43;3.68;5;1;11.04
2616;2628;0.79;7.98;10;2;21.56
2629;2628;2;0.9;0;0;2.9
2630;2628;2;2.07;0;0;4.07
2686;2628;3.75;10.99;10;2;27.53
2785;2628;1.63;3.07;5;1;11.7
2786;2628;1.63;4.44;5;1;13.07
2787;2628;0.79;3.93;5;1;11.72
2788;2628;1.63;7.28;5;1;15.91
2790;2628;1.14;8.89;6.52;1.3;18.78
2791;2628;0.79;6.83;5;1;14.62
2793;2628;0.86;5.65;5;1;13.51
2794;2628;1.38;3.25;5;1;11.63
2795;2628;2.31;3.32;5;1;12.63
2811;2628;0.4;7.5;10;2;20.69
2814;2628;3;12.2;10;2;28.05
2860;2628;2;6.02;10;2;20.81
2861;2628;0.79;4.87;5;1;12.66
2862;2628;1.88;7.24;10;2;21.8
2863;2628;4.29;8.18;10;2;25.26
2924;2628;3.75;7.74;5;1;18.37
2925;2628;2.73;9.26;5;1;18.86
2926;2628;0.59;7.13;8.92;1.78;18.9
2937;2628;2.14;9.68;5;1;20.15
3014;2628;3.33;8.1;10;2;24.03
3317;2628;4.17;14.25;10;2;31.21
3318;2628;10;24.32;10;2;47.17
3349;2628;3.75;9.4;5;1;20.02
3798;2628;3.33;7.91;10;2;23.84
3799;2628;2.73;7.76;5;1;17.36
3962;2628;0.94;20.28;10;2;34.07
4077;2628;5;23.19;10;2;40.98
4138;2628;1.25;6.34;5;1;14.46
4142;2628;1.11;3.11;5;1;11.1
4149;2628;7.5;8.25;10;2;28.11
4151;2628;6;8.08;10;2;26.87
4187;2628;4.29;13.15;10;2;32.04
4276;2628;1.43;8.6;10;2;22.86
4304;2628;3.33;4.22;0;0;7.55
4308;2628;1.88;2.13;0;0;4
4309;2628;7.5;8.78;5;1;25.57
4351;2628;7.5;8.12;10;2;28.41
4352;2628;3.75;11.48;10;2;28.93
4355;2628;1.76;13.04;7.06;1.41;24.97
4357;2628;1.43;12.94;7.62;1.52;25.04
6159;2628;2.73;6.4;5;1;16
1658;3318;0.88;22.62;10;2;44.29
1659;3318;0.61;23.47;10;2;44.92
2025;3318;2.31;29.06;10;2;52.22
2359;3318;1.11;21.01;10;2;42.92
2360;3318;0.91;18.53;10;2;40.25
2363;3318;1.11;21.37;10;2;43.33
2368;3318;1.11;18.11;10;2;40.07
2369;3318;1.36;21.99;10;2;44.14
2576;3318;2.73;20.46;10;2;44.04
2589;3318;1.58;18.6;10;2;41.33
2590;3318;2;20.13;10;2;42.98
2591;3318;1.5;20.58;10;2;42.93
2592;3318;2;22.5;10;2;45.35
2593;3318;2.73;19.73;10;2;43.31
2594;3318;2.73;18.69;10;2;42.27
2597;3318;0.85;17.21;5;1;33.06
2616;3318;2.27;2.72;5;1;19.99
2628;3318;1.88;23.86;10;2;46.59
2629;3318;0.8;23.44;10;2;45.08
2630;3318;0.41;18.43;7.59;1.52;36.84
2686;3318;2.14;8.52;10;2;32.94
2785;3318;1.57;17.57;10;2;39.93
2786;3318;1.57;16.28;10;2;38.64
2787;3318;0.79;13.48;10;2;35.06
2788;3318;1.57;13.87;10;2;36.23
2790;3318;0.75;13.01;10;2;34.48
2791;3318;0.72;10.84;5;1;26.55
2793;3318;0.86;27.36;10;2;49.07
2794;3318;0.82;25.45;10;2;47.12
2795;3318;2.31;23.01;10;2;46.17
2811;3318;0.83;9.84;5;1;25.68
2814;3318;0.94;11.7;8.75;1.75;31.97
2860;3318;2.5;16.25;5;1;33.75
2861;3318;0.79;12.54;5;1;28.33
2862;3318;2.5;19.73;5;1;37.23
2863;3318;4.29;21.22;5;1;40.51
2924;3318;1.76;18.8;10;2;41.35
2925;3318;1.25;24.84;7.29;1.46;43.77
2926;3318;0.75;13.88;10;2;35.47
2937;3318;0.83;15.47;10;2;37.16
3014;3318;3.33;21.35;7.22;1.44;42.29
3317;3318;10;1.55;0;0;11.55
3349;3318;3.33;15.42;10;2;39.46
3798;3318;3.33;21.17;7.22;1.44;42.1
3799;3318;1.5;20.76;8.75;1.75;41.65
3962;3318;10;4.94;0;0;14.94
4077;3318;5;15.04;10;2;45.04
4138;3318;0.91;18.74;10;2;40.46
4142;3318;1.11;19.73;10;2;41.69
4149;3318;7.5;21.78;10;2;50.13
4151;3318;6;21.12;5;1;42.12
4187;3318;4.29;25.17;10;2;50.29
4276;3318;1.43;26.72;10;2;48.94
4304;3318;2;24.07;10;2;46.92
4308;3318;1.88;25.99;10;2;48.71
4309;3318;7.5;37.42;10;2;70.92
4351;3318;7.5;9.24;10;2;39.01
4352;3318;7.5;10.51;10;2;40.28
4355;3318;2.73;20.25;6.82;1.36;40.63
4357;3318;0.83;12.99;10;2;34.67
6159;3318;2.73;18.58;10;2;42.16
1658;4304;0.83;8.29;5;1;17.87
1659;4304;0.83;7.58;5;1;17.16
2025;4304;1.43;10.98;6.9;1.38;22.96
2359;4304;6;5.43;5;1;19.16
2360;4304;1.25;3.11;5;1;12.09
2363;4304;1.11;6.32;5;1;15.16
2368;4304;3.75;2.31;0;0;6.06
2369;4304;1.07;6.81;10;2;25.66
2576;4304;4.29;4.47;0;0;8.76
2589;4304;1.88;4.87;0;0;6.74
2590;4304;1.88;3.52;0;0;5.39
2591;4304;1.88;2.38;0;0;4.25
2592;4304;1.88;1.31;0;0;3.19
2593;4304;1.2;3.05;3.6;0.72;8.98
2594;4304;1.58;1.2;0;0;2.78
2597;4304;2.73;2.16;0;0;4.89
2616;4304;0.81;14.03;5;1;21.71
2628;4304;3.75;3.85;0;0;7.6
2629;4304;3.75;4.75;0;0;8.5
2630;4304;3.75;5.92;0;0;9.67
2686;4304;2.14;16.61;10;2;32.57
2785;4304;1.63;6.92;5;1;17.3
2786;4304;1.63;8.29;5;1;18.67
2787;4304;0.7;7.72;5;1;17.05
2788;4304;0.8;9.4;7.55;1.51;21.36
2790;4304;3.75;9.46;5;1;20.94
2791;4304;0.65;10.89;5;1;20.12
2793;4304;0.86;9.5;5;1;19.11
2794;4304;1.38;7.1;5;1;17.23
2795;4304;2.31;7.17;5;1;18.23
2811;4304;0.75;8.77;5;1;17.25
2814;4304;0.65;10.47;10;2;24.6
2860;4304;2;8.41;8.67;1.73;22.36
2861;4304;0.75;6.4;5;1;14.88
2862;4304;1.88;8.01;8.75;1.75;21.92
2863;4304;2.14;8.96;10;2;24.58
2924;4304;3.75;5.26;5;1;16.74
2925;4304;2.73;6.78;5;1;17.23
2926;4304;0.75;4.73;5;1;13.21
2937;4304;2.14;5.46;5;1;14.47
3014;4304;7.5;3.32;5;1;18.55
3317;4304;2.46;16.31;10;2;31.45
3318;4304;5;28.03;10;2;46.4
3349;4304;3.75;6.92;5;1;18.4
3798;4304;7.5;4.2;5;1;19.43
3799;4304;2;5.25;5;1;14.98
3962;4304;4.29;16.95;10;2;34.71
4077;4304;5;27.04;10;2;46.58
4138;4304;1.25;3.86;5;1;12.84
4142;4304;1.11;4.68;5;1;13.52
4149;4304;7.5;6.73;5;1;21.96
4151;4304;6;9.61;10;2;29.09
4187;4304;4.29;7.56;10;2;25.32
4276;4304;1.43;12.45;10;2;28.46
4308;4304;1.88;2.95;5;1;13.57
4309;4304;7.5;6.2;5;1;22.99
4351;4304;3.75;10.71;10;2;28.31
4352;4304;3.75;10.72;10;2;28.32
4355;4304;1.15;7.35;8.08;1.62;19.44
4357;4304;1.15;8.67;8.08;1.62;20.76
6159;4304;2.73;4.57;0;0;7.3
1658;4308;0.83;8.06;10;2;22.77
1659;4308;0.83;7.35;10;2;22.06
2025;4308;0.64;8.6;10;2;28.84
2359;4308;6;5.13;10;2;25.73
2360;4308;1.25;2.81;10;2;18.66
2363;4308;1.11;5.34;10;2;20.33
2368;4308;2;2.08;5;1;10.96
2369;4308;1.36;39.27;10;2;54.82
2576;4308;4.29;2.69;0;0;6.98
2589;4308;3.33;6.96;0;0;10.29
2590;4308;3.33;5.61;0;0;8.94
2591;4308;3.33;4.47;0;0;7.8
2592;4308;3.33;3.4;0;0;6.73
2593;4308;4.29;1.96;0;0;6.25
2594;4308;1.88;0.93;0;0;2.81
2597;4308;2.73;1.86;5;1;11.46
2616;4308;0.81;16.12;5;1;25.26
2628;4308;2;3.62;5;1;12.5
2629;4308;2;4.52;5;1;13.4
2630;4308;2;5.69;5;1;14.57
2686;4308;2.14;21.81;10;2;38.95
2785;4308;1.63;6.69;10;2;22.2
2786;4308;1.63;8.06;10;2;23.57
2787;4308;0.7;7.48;10;2;22.14
2788;4308;1.63;10.9;10;2;26.41
2790;4308;3.75;9.16;10;2;27.51
2791;4308;0.79;10.45;10;2;25.12
2793;4308;0.86;9.27;10;2;24.01
2794;4308;1.38;6.87;10;2;22.13
2795;4308;2.31;6.94;10;2;23.12
2811;4308;0.75;8.47;10;2;23.82
2814;4308;0.65;25.72;10;2;40.54
2860;4308;7.5;14.83;5;1;30.66
2861;4308;0.68;6.7;9.55;1.91;21.41
2862;4308;7.5;11.42;5;1;27.25
2863;4308;2.14;13.66;10;2;34.39
2924;4308;3.75;4.96;10;2;23.31
2925;4308;2.73;6.48;10;2;23.81
2926;4308;0.6;5.73;9;1.8;19.68
2937;4308;2.14;7.55;5;1;18.02
3014;4308;7.5;7.37;5;1;23.2
3317;4308;2.46;18.4;10;2;35
3318;4308;5;30.22;10;2;49.35
3349;4308;3.75;6.62;10;2;24.97
3798;4308;7.5;8.25;5;1;24.08
3799;4308;2;6.11;8.67;1.73;21.04
3962;4308;0.86;28.35;10;2;43.35
4077;4308;5;33.22;10;2;52.4
4138;4308;1.25;3.56;10;2;19.41
4142;4308;1.11;3.7;10;2;18.69
4149;4308;7.5;10.78;5;1;26.61
4151;4308;6;12.81;10;2;39.64
4187;4308;4.29;13.77;10;2;34.39
4276;4308;6;43.57;10;2;63.75
4304;4308;3.33;2.09;0;0;5.42
4309;4308;7.5;6.65;5;1;23.44
4351;4308;3.75;19.04;10;2;38.03
4352;4308;7.5;14.19;10;2;38.02
4355;4308;3;12.47;5;1;23.8
4357;4308;3;13.79;5;1;25.12
6159;4308;2.73;4.27;5;1;13.87
1658;2593;0.83;8.42;5;1;18.54
1659;2593;0.83;7.71;5;1;17.83
2025;2593;0.64;7.28;8.62;1.72;24.35
2359;2593;6;8.86;5;1;24.15
2360;2593;1.25;6.54;5;1;17.08
2363;2593;1.11;5.7;5;1;16.1
2368;2593;4.29;2.44;0;0;6.73
2369;2593;5;8.9;10;2;28.98
2576;2593;1.67;0.73;0;0;2.4
2589;2593;4.29;10.53;0;0;14.82
2590;2593;4.29;9.18;0;0;13.47
2591;2593;4.29;8.04;0;0;12.33
2592;2593;4.29;6.97;0;0;11.26
2594;2593;4.29;1.29;0;0;5.58
2597;2593;0.86;3.44;5;1;13.58
2616;2593;0.79;11.96;10;2;27.83
2628;2593;4.29;3.98;0;0;8.27
2629;2593;4.29;4.88;0;0;9.17
2630;2593;4.29;6.05;0;0;10.34
2686;2593;3.75;14.97;10;2;33.8
2785;2593;1.63;7.05;5;1;17.97
2786;2593;1.63;8.42;5;1;19.34
2787;2593;0.79;7.91;5;1;17.99
2788;2593;1.63;11.26;5;1;22.18
2790;2593;1.14;13.8;5;1;24.23
2791;2593;0.79;10.81;5;1;20.89
2793;2593;0.86;9.63;5;1;19.78
2794;2593;1.38;7.23;5;1;17.9
2795;2593;2.31;7.3;5;1;18.89
2811;2593;0.75;10.05;10;2;25.94
2814;2593;3;16.18;10;2;34.32
2860;2593;2;10;10;2;27.08
2861;2593;0.79;8.85;5;1;18.93
2862;2593;1.88;10.17;10;2;27.13
2863;2593;4.29;12.16;10;2;31.52
2924;2593;3.75;8.69;5;1;21.73
2925;2593;2.73;10.21;5;1;22.22
2926;2593;0.59;7.14;8.92;1.78;21.61
2937;2593;2.14;11.12;5;1;22.54
3014;2593;7.5;4.6;10;2;27.24
3317;2593;1.55;20.58;10;2;37.22
3318;2593;10;28.3;10;2;53.44
3349;2593;3.75;10.35;5;1;23.39
3798;2593;3.33;7.58;10;2;27.1
3799;2593;2.73;8.71;5;1;20.72
3962;2593;0.94;24.26;10;2;40.33
4077;2593;5;27.17;10;2;47.25
4138;2593;1.25;7.29;5;1;17.83
4142;2593;1.11;4.06;5;1;14.46
4149;2593;7.5;8.01;10;2;30.65
4151;2593;6;12.06;10;2;33.14
4187;2593;4.29;14.1;10;2;35.4
4276;2593;1.43;12.58;10;2;29.13
4304;2593;4.29;5.66;0;0;9.95
4308;2593;1.88;3.08;5;1;14.24
4309;2593;7.5;4.69;5;1;18.86
4351;2593;3.75;13.94;10;2;33.73
4352;2593;3.75;13.94;10;2;33.74
4355;2593;3;16.04;5;1;28.33
4357;2593;1.76;15.76;7.06;1.41;29.2
6159;2593;2.73;4.63;5;1;16.64
1658;6159;0.83;10.51;10;2;26.07
1659;6159;0.83;9.8;10;2;25.36
2025;6159;3.75;6.06;10;2;23.29
2359;6159;6;4.14;5;1;17.87
2360;6159;1.25;1.82;5;1;10.8
2363;6159;1.11;5.03;5;1;13.87
2368;6159;1.11;1.77;5;1;10.61
2369;6159;1.36;5;10;2;25.09
2576;6159;2.73;5.15;0;0;7.88
2589;6159;1.11;6.33;8.33;1.67;19
2590;6159;3.33;8.05;5;1;19.11
2591;6159;2.14;5.01;5;1;14.88
2592;6159;3.33;5.84;5;1;16.9
2593;6159;2.73;4.42;0;0;7.15
2594;6159;2.73;3.38;0;0;6.11
2597;6159;2.73;0.87;0;0;3.6
2616;6159;0.79;8.22;10;2;22.49
2628;6159;2;6.07;5;1;15.8
2629;6159;2;6.97;5;1;16.7
2630;6159;2;8.14;5;1;17.87
2686;6159;2.14;15.45;10;2;32.36
2785;6159;0.8;9.65;10;2;24.54
2786;6159;1.57;8.85;10;2;23.9
2787;6159;0.7;6.04;9.42;1.88;19.54
2788;6159;1.57;6.44;10;2;21.49
2790;6159;3.75;8.17;5;1;19.65
2791;6159;0.65;7.68;9.13;1.83;20.81
2793;6159;0.86;11.72;10;2;27.31
2794;6159;1.52;7.81;10;2;23.16
2795;6159;0.91;9.44;10;2;24.55
2811;6159;0.75;7.48;5;1;15.96
2814;6159;0.65;9.18;10;2;23.31
2860;6159;2;7.12;8.67;1.73;21.07
2861;6159;0.75;5.11;5;1;13.59
2862;6159;1.88;6.72;8.75;1.75;20.63
2863;6159;2.14;7.67;10;2;23.29
2924;6159;3.75;3.97;5;1;15.45
2925;6159;2.73;5.49;5;1;15.94
2926;6159;0.75;3.44;5;1;11.92
2937;6159;6;2.94;5;1;16.67
3014;6159;7.5;2.03;5;1;17.26
3317;6159;1.55;19.64;10;2;36.55
3318;6159;10;25.96;10;2;56.19
3349;6159;3.75;5.63;5;1;17.11
3798;6159;7.5;2.91;5;1;18.14
3799;6159;2;3.96;5;1;13.69
3962;6159;4.29;15.66;10;2;33.42
4138;6159;1.25;2.57;5;1;11.55
4142;6159;1.11;3.39;5;1;12.23
4149;6159;7.5;5.44;5;1;20.67
4151;6159;6;8.32;10;2;27.8
4187;6159;4.29;6.27;10;2;24.03
4304;6159;3.33;4.53;5;1;15.59
4308;6159;1.88;2.41;10;2;18.12
4309;6159;7.5;9.11;5;1;24.34
4351;6159;3.75;9.92;10;2;28.65
4352;6159;7.5;6.69;10;2;27.67
4355;6159;1.15;4.17;10;2;18.8
4357;6159;1.15;5.49;10;2;20.12
1658;4077;0.88;20.51;10;2;37.18
1659;4077;2.31;21.52;10;2;39.62
2025;4077;1;24.8;10;2;41.61
2359;4077;0.86;18.63;10;2;35.29
2360;4077;3.33;22.6;5;1;35.93
2363;4077;1.76;27.69;7.35;1.47;42.19
2368;4077;3.33;25.9;5;1;39.23
2369;4077;1.36;19.88;10;2;37.03
2576;4077;1.67;26.66;10;2;45.68
2589;4077;1.58;17.79;8.95;1.79;33.96
2590;4077;2;17.88;10;2;35.69
2591;4077;1.5;19.06;10;2;36.36
2592;4077;2;20.25;10;2;38.06
2593;4077;1.67;26.47;10;2;45.49
2594;4077;3.75;22.85;10;2;42.41
2597;4077;0.4;14.81;10;2;31
2616;4077;5;7.32;0;0;12.32
2628;4077;1.25;26.03;10;2;44.06
2629;4077;0.66;25.95;10;2;43.62
2630;4077;0.79;13.23;10;2;29.81
2686;4077;2.14;13.12;5;1;25.27
2785;4077;1.57;15.46;10;2;32.82
2786;4077;1.57;14.17;10;2;31.53
2787;4077;0.79;11.37;10;2;27.95
2788;4077;1.57;11.76;10;2;29.12
2790;4077;0.99;14.75;6.32;1.26;27.27
2791;4077;0.39;12.33;5;1;22.72
2793;4077;1.2;27.97;10;2;44.97
2794;4077;1.11;27.78;10;2;44.8
2795;4077;2.31;25.44;10;2;43.54
2811;4077;0.83;13.55;5;1;24.38
2814;4077;0.65;15.25;10;2;31.73
2860;4077;2;11.58;10;2;29.37
2861;4077;0.79;10.43;5;1;21.22
2862;4077;2.5;12.25;10;2;30.54
2863;4077;2.14;15.47;10;2;33.42
2924;4077;1.36;18.49;7.95;1.59;33.29
2925;4077;2.31;15.17;10;2;33.29
2926;4077;0.75;12.1;10;2;28.64
2937;4077;0.83;12.96;10;2;29.61
3014;4077;6;16.26;10;2;38.05
3317;4077;5;4.89;0;0;9.89
3318;4077;10;6.55;5;1;26.55
3349;4077;3.33;18.49;5;1;31.82
3798;4077;6;15.22;10;2;37.01
3799;4077;1.67;15.64;10;2;33.11
3962;4077;10;8.28;5;1;28.28
4138;4077;3.33;21.35;5;1;34.68
4142;4077;3.33;27.52;5;1;40.85
4149;4077;7.5;28.12;10;2;53.95
4151;4077;6;13.64;10;2;35.43
4187;4077;4.29;16.57;10;2;36.67
4276;4077;1.43;24.61;10;2;41.83
4304;4077;2;21.82;10;2;39.63
4308;4077;1.88;26.54;10;2;46.75
4309;4077;7.5;26.13;10;2;49.44
4351;4077;7.5;13.84;5;1;31.34
4352;4077;7.5;15.11;5;1;32.61
4355;4077;1.67;16.12;8.89;1.78;32.3
4357;4077;0.83;10.48;10;2;27.12
6159;4077;2.73;24.92;10;2;45.98
1658;4149;0.83;7.05;10;2;26.17
1659;4149;0.83;6.34;10;2;25.46
2025;4149;1.43;11.72;10;2;31.43
2359;4149;1.3;8.15;10;2;27.68
2360;4149;1;6.84;10;2;26.04
2363;4149;0.39;10.71;10;2;29.32
2368;4149;1.11;7.04;10;2;26.31
2369;4149;5;3.81;10;2;27.1
2576;4149;1.67;10.25;10;2;30.13
2589;4149;1.67;4.9;10;2;24.82
2590;4149;1.88;8.13;10;2;33.51
2591;4149;6;6.99;5;1;25.49
2592;4149;1.25;9.63;10;2;32.43
2593;4149;1.67;9.52;10;2;29.4
2594;4149;1.11;8.93;10;2;28.29
2597;4149;0.67;6.14;5;1;19.3
2616;4149;0.79;4.99;5;1;18.28
2628;4149;1.88;6.78;10;2;26.95
2629;4149;0.8;6.36;10;2;25.44
2630;4149;0.79;4.68;5;1;17.97
2686;4149;2.14;5.17;10;2;25.61
2785;4149;1.57;6.91;5;1;20.98
2786;4149;1.57;5.62;5;1;19.69
2787;4149;0.79;2.82;5;1;16.11
2788;4149;1.57;3.21;5;1;17.28
2790;4149;1.14;3.43;5;1;17.07
2791;4149;0.79;3.84;5;1;17.13
2793;4149;0.86;10.28;10;2;29.43
2794;4149;0.82;8.37;10;2;27.48
2795;4149;2.31;5.93;10;2;26.53
2811;4149;0.75;4.25;5;1;17.5
2814;4149;0.65;5.95;10;2;24.85
2860;4149;7.5;4.05;0;0;11.55
2861;4149;7.5;1.88;0;0;9.38
2862;4149;7.5;0.64;0;0;8.14
2863;4149;4.29;2.13;5;1;18.92
2924;4149;1;6.79;10;2;26.04
2925;4149;1;4.89;10;2;24.14
2926;4149;0.75;3.55;5;1;16.8
2937;4149;2.14;7.12;8.21;1.64;25.46
3014;4149;6;4.65;5;1;23.15
3317;4149;2.46;7.27;10;2;28.02
3318;4149;5;17.71;7.5;1.5;38.11
3349;4149;3.33;5.96;10;2;27.93
3798;4149;6;3.61;5;1;22.11
3799;4149;6;3.06;5;1;21.56
3962;4149;3;13.23;8.5;1.7;32.75
4077;4149;5;20.2;10;2;43.49
4138;4149;0.71;7.25;10;2;26.18
4142;4149;1.11;8.66;10;2;27.93
4151;4149;6;2.03;5;1;20.53
4187;4149;4.29;6.38;10;2;28.92
4276;4149;1.43;16.06;10;2;35.78
4304;4149;3.33;11;10;2;32.62
4308;4149;1.88;8.91;10;2;29.07
4309;4149;7.5;18.33;10;2;49.33
4351;4149;3.75;6.59;10;2;28.61
4352;4149;3.75;6.6;10;2;28.62
4355;4149;4.29;4.76;5;1;21.55
4357;4149;4.29;3.45;5;1;20.24
6159;4149;2.73;7.51;10;2;28.4
1658;3317;0.88;14.36;10;2;28.3
1659;3317;0.91;14.45;10;2;29.98
2025;3317;1;18.65;10;2;32.73
2359;3317;0.86;12.48;10;2;26.41
2360;3317;3.33;16.45;5;1;27.06
2363;3317;1.76;21.54;7.35;1.47;33.31
2368;3317;3.33;19.75;5;1;30.36
2369;3317;1.07;13.29;10;2;27.98
2576;3317;1.2;20.22;10;2;36.33
2589;3317;1.58;11.64;8.95;1.79;25.08
2590;3317;2;11.73;10;2;26.81
2591;3317;1.5;12.91;10;2;27.49
2592;3317;2;14.1;10;2;29.18
2593;3317;1.2;19.88;10;2;35.98
2594;3317;1.25;17.38;10;2;33.41
2597;3317;0.4;8.66;10;2;22.13
2616;3317;2.27;1.17;0;0;3.44
2628;3317;1.88;14.66;10;2;32.16
2629;3317;0.8;14.24;10;2;30.66
2630;3317;0.79;7.08;10;2;20.93
2686;3317;2.14;6.97;5;1;16.39
2785;3317;1.57;9.31;10;2;23.94
2786;3317;1.57;8.02;10;2;22.65
2787;3317;0.79;5.22;10;2;19.07
2788;3317;1.57;5.61;10;2;20.24
2790;3317;0.99;8.6;6.32;1.26;18.4
2791;3317;0.39;6.18;5;1;13.84
2793;3317;0.64;18.95;10;2;34.57
2794;3317;0.82;16.25;10;2;32.7
2795;3317;2.31;13.81;10;2;31.75
2811;3317;0.83;7.4;5;1;15.51
2814;3317;0.65;9.1;10;2;22.86
2860;3317;2;5.43;10;2;20.49
2861;3317;0.79;4.28;5;1;12.34
2862;3317;2.5;6.1;10;2;21.66
2863;3317;2.14;9.32;10;2;24.54
2924;3317;1.36;12.34;7.95;1.59;24.41
2925;3317;2.31;9.02;10;2;24.41
2926;3317;0.75;5.95;10;2;19.76
2937;3317;0.83;6.81;10;2;20.73
3014;3317;6;10.11;10;2;29.17
3318;3317;10;1.66;0;0;11.66
3349;3317;3.33;12.34;5;1;22.95
3798;3317;6;9.07;10;2;28.13
3799;3317;1.67;9.49;10;2;24.23
3962;3317;10;3.39;0;0;13.39
4077;3317;5;13.49;5;1;28.49
4138;3317;3.33;15.2;5;1;25.81
4142;3317;3.33;21.37;5;1;31.98
4149;3317;7.5;21.97;10;2;45.08
4151;3317;6;7.49;10;2;26.55
4187;3317;4.29;10.42;10;2;27.79
4276;3317;1.43;18.46;10;2;32.96
4304;3317;2;15.67;10;2;30.75
4308;3317;1.88;16.79;10;2;34.29
4309;3317;7.5;19.98;10;2;40.56
4351;3317;7.5;7.69;5;1;22.46
4352;3317;7.5;8.96;5;1;23.73
4355;3317;1.67;9.97;8.89;1.78;23.42
4357;3317;0.83;4.33;10;2;18.25
6159;3317;2.73;18.77;10;2;37.1
1659;1658;2.31;0.93;0;0;3.24
2025;1658;2.31;10.9;0;0;13.21
2359;1658;1.11;12.17;5.93;1.19;24.68
2360;1658;1.25;5.36;10;2;19.77
2363;1658;0.86;9.39;8.86;1.77;22.06
2368;1658;1.88;6.06;5;1;15.24
2369;1658;5;5.32;10;2;23.42
2576;1658;1.67;8.33;8.06;1.61;20.88
2589;1658;3.33;13.66;5;1;24.3
2590;1658;3.33;12.31;5;1;22.95
2591;1658;2.14;9.02;6.79;1.36;20.56
2592;1658;3.33;10.1;5;1;20.74
2593;1658;1.67;7.6;8.06;1.61;20.15
2594;1658;1.88;7.63;5;1;16.81
2597;1658;0.85;4.41;5;1;12.57
2616;1658;0.79;13.04;5;1;19.8
2628;1658;1.88;4.57;5;1;13.75
2629;1658;0.8;4.15;5;1;12.25
2630;1658;2.31;2.47;0;0;4.78
2686;1658;2.14;12.16;10;2;26.83
2785;1658;1.63;3.47;5;1;12.41
2786;1658;1.63;4.84;5;1;13.78
2787;1658;0.79;4.33;5;1;12.43
2788;1658;1.63;7.68;5;1;16.62
2790;1658;1.14;9.29;6.52;1.3;19.49
2791;1658;0.79;7.23;5;1;15.33
2793;1658;2.31;7.92;0;0;10.23
2794;1658;2.31;6.19;0;0;8.5
2795;1658;2.31;4.85;0;0;7.16
2811;1658;0.4;7.9;10;2;21.39
2814;1658;3;16.66;5;1;25.63
2860;1658;2;6.42;10;2;21.52
2861;1658;0.79;5.27;5;1;13.37
2862;1658;2.5;7.09;10;2;22.69
2863;1658;4.29;8.58;10;2;25.96
2924;1658;3.75;7.51;10;2;24.42
2925;1658;2.73;9.03;10;2;24.91
2926;1658;0.38;6.96;10;2;20.46
2937;1658;6;6.48;10;2;25.64
3014;1658;3.33;8.64;10;2;25.1
3317;1658;1.55;15.07;10;2;28.87
3318;1658;10;22.96;10;2;44.72
3349;1658;1.76;10.57;10;2;25.46
3798;1658;3.33;8.46;10;2;24.91
3799;1658;1.5;8;10;2;22.64
3962;1658;0.94;20.68;10;2;34.78
4077;1658;5;23.59;10;2;41.69
4138;1658;1;6.12;10;2;20.26
4142;1658;1.11;6.93;10;2;21.2
4149;1658;7.5;8.98;10;2;29.64
4151;1658;6;8.48;10;2;27.58
4187;1658;4.29;21.86;10;2;39.29
4276;1658;1.43;4.16;0;0;5.59
4304;1658;3.33;8.79;5;1;19.43
4308;1658;1.88;6.7;5;1;15.88
4309;1658;7.5;14.18;5;1;30.43
4351;1658;7.5;8.52;10;2;29.12
4352;1658;7.5;9.79;10;2;30.39
4355;1658;2.73;11.95;10;2;27.77
4357;1658;2.73;10.64;10;2;26.46
6159;1658;2.73;5.78;10;2;21.66
